Date,Time,A,B,C
2024/7/1,6:04:10,219.5,22.41,-214.2
2024/7/1,6:04:20,219.6,22.42,-214.3
2024/7/1,6:04:30,219.7,22.43,-214.4
2024/7/1,6:04:40,219.8,22.44,-214.5
2024/7/1,6:04:50,219.9,22.45,-214.6
2024/7/1,6:05:00,220,22.46,-214.7
2024/7/1,6:05:10,220.1,22.47,-214.8
2024/7/1,6:05:20,220.2,22.48,-214.9
2024/7/1,6:05:30,220.3,22.49,-215
2024/7/1,6:05:40,220.4,22.5,-215.1
2024/7/1,6:05:50,220.5,22.51,-215.2
2024/7/1,6:06:00,220.6,22.52,-215.3
2024/7/1,6:06:10,220.7,22.53,-215.4
2024/7/1,6:06:20,220.8,22.54,-215.5
2024/7/1,6:06:30,220.9,22.55,-215.6
2024/7/1,6:06:40,221,22.56,-215.7
2024/7/1,6:06:50,221.1,22.57,-215.8
2024/7/1,6:07:00,221.2,22.58,-215.9
2024/7/1,6:07:10,221.3,22.59,-216
2024/7/1,6:07:20,221.4,22.6,-216.1
2024/7/1,6:07:30,221.5,22.61,-216.2
2024/7/1,6:07:40,221.6,22.62,-216.3
2024/7/1,6:07:50,221.7,22.63,-216.4
2024/7/1,6:08:00,221.8,22.64,-216.5
2024/7/1,6:08:10,221.9,22.65,-216.6
2024/7/1,6:08:20,222,22.66,-216.7
2024/7/1,6:08:30,222.1,22.67,-216.8
2024/7/1,6:08:40,222.2,22.68,-216.9
2024/7/1,6:08:50,222.3,22.69,-217
2024/7/1,6:09:00,222.4,22.7,-217.1
2024/7/1,6:09:10,222.5,22.71,-217.2
2024/7/1,6:09:20,222.6,22.72,-217.3
2024/7/1,6:09:30,222.7,22.73,-217.4
2024/7/1,6:09:40,222.8,22.74,-217.5
2024/7/1,6:09:50,222.9,22.75,-217.6
2024/7/1,6:10:00,223,22.76,-217.7
2024/7/1,6:10:10,223.1,22.77,-217.8
2024/7/1,6:10:20,223.2,22.78,-217.9
2024/7/1,6:10:30,223.3,22.79,-218
2024/7/1,6:10:40,223.4,22.8,-218.1
2024/7/1,6:10:50,223.5,22.81,-218.2
2024/7/1,6:11:00,223.6,22.82,-218.3
2024/7/1,6:11:10,223.7,22.83,-218.4
2024/7/1,6:11:20,223.8,22.84,-218.5
2024/7/1,6:11:30,223.9,22.85,-218.6
2024/7/1,6:11:40,224,22.86,-218.7
2024/7/1,6:11:50,224.1,22.87,-218.8
2024/7/1,6:12:00,224.2,22.88,-218.9
2024/7/1,6:12:10,224.3,22.89,-219
2024/7/1,6:12:20,224.4,22.9,-219.1
2024/7/1,6:12:30,224.5,22.91,-219.2
2024/7/1,6:12:40,224.6,22.92,-219.3
2024/7/1,6:12:50,224.7,22.93,-219.4
2024/7/1,6:13:00,224.8,22.94,-219.5
2024/7/1,6:13:10,224.9,22.95,-219.6
2024/7/1,6:13:20,225,22.96,-219.7
2024/7/1,6:13:30,225.1,22.97,-219.8
2024/7/1,6:13:40,225.2,22.98,-219.9
2024/7/1,6:13:50,225.3,22.99,-220
2024/7/1,6:14:00,225.4,23,-220.1
2024/7/1,6:14:10,225.5,23.01,-220.2
2024/7/1,6:14:20,225.6,23.02,-220.3
2024/7/1,6:14:30,225.7,23.03,-220.4
2024/7/1,6:14:40,225.8,23.04,-220.5
2024/7/1,6:14:50,225.9,23.05,-220.6
2024/7/1,6:15:00,226,23.06,-220.7
2024/7/1,6:15:10,226.1,23.07,-220.8
2024/7/1,6:15:20,226.2,23.08,-220.9
2024/7/1,6:15:30,226.3,23.09,-221
2024/7/1,6:15:40,226.4,23.1,-221.1
2024/7/1,6:15:50,226.5,23.11,-221.2
2024/7/1,6:16:00,226.6,23.12,-221.3
2024/7/1,6:16:10,226.7,23.13,-221.4
2024/7/1,6:16:20,226.8,23.14,-221.5
2024/7/1,6:16:30,226.9,23.15,-221.6
2024/7/1,6:16:40,227,23.16,-221.7
2024/7/1,6:16:50,227.1,23.17,-221.8
2024/7/1,6:17:00,227.2,23.18,-221.9
2024/7/1,6:17:10,227.3,23.19,-222
2024/7/1,6:17:20,227.4,23.2,-222.1
2024/7/1,6:17:30,227.5,23.21,-222.2
2024/7/1,6:17:40,227.6,23.22,-222.3
2024/7/1,6:17:50,227.7,23.23,-222.4
2024/7/1,6:18:00,227.8,23.24,-222.5
2024/7/1,6:18:10,227.9,23.25,-222.6
2024/7/1,6:18:20,228,23.26,-222.7
2024/7/1,6:18:30,228.1,23.27,-222.8
2024/7/1,6:18:40,228.2,23.28,-222.9
2024/7/1,6:18:50,228.3,23.29,-223
2024/7/1,6:19:00,228.4,23.3,-223.1
2024/7/1,6:19:10,228.5,23.31,-223.2
2024/7/1,6:19:20,228.6,23.32,-223.3
2024/7/1,6:19:30,228.7,23.33,-223.4
2024/7/1,6:19:40,228.8,23.34,-223.5
2024/7/1,6:19:50,228.9,23.35,-223.6
2024/7/1,6:20:00,229,23.36,-223.7
2024/7/1,6:20:10,229.1,23.37,-223.8
2024/7/1,6:20:20,229.2,23.38,-223.9
2024/7/1,6:20:30,229.3,23.39,-224
2024/7/1,6:20:40,229.4,23.4,-224.1
2024/7/1,6:20:50,229.5,23.41,-224.2
2024/7/1,6:21:00,229.6,23.42,-224.3
2024/7/1,6:21:10,229.7,23.43,-224.4
2024/7/1,6:21:20,229.8,23.44,-224.5
2024/7/1,6:21:30,229.9,23.45,-224.6
2024/7/1,6:21:40,230,23.46,-224.7
2024/7/1,6:21:50,230.1,23.47,-224.8
2024/7/1,6:22:00,230.2,23.48,-224.9
2024/7/1,6:22:10,230.3,23.49,-225
2024/7/1,6:22:20,230.4,23.5,-225.1
2024/7/1,6:22:30,230.5,23.51,-225.2
2024/7/1,6:22:40,230.6,23.52,-225.3
2024/7/1,6:22:50,230.7,23.53,-225.4
2024/7/1,6:23:00,230.8,23.54,-225.5
2024/7/1,6:23:10,230.9,23.55,-225.6
2024/7/1,6:23:20,231,23.56,-225.7
2024/7/1,6:23:30,231.1,23.57,-225.8
2024/7/1,6:23:40,231.2,23.58,-225.9
2024/7/1,6:23:50,231.3,23.59,-226
2024/7/1,6:24:00,231.4,23.6,-226.1
2024/7/1,6:24:10,231.5,23.61,-226.2
2024/7/1,6:24:20,231.6,23.62,-226.3
2024/7/1,6:24:30,231.7,23.63,-226.4
2024/7/1,6:24:40,231.8,23.64,-226.5
2024/7/1,6:24:50,231.9,23.65,-226.6
2024/7/1,6:25:00,232,23.66,-226.7
2024/7/1,6:25:10,232.1,23.67,-226.8
2024/7/1,6:25:20,232.2,23.68,-226.9
2024/7/1,6:25:30,232.3,23.69,-227
2024/7/1,6:25:40,232.4,23.7,-227.1
2024/7/1,6:25:50,232.5,23.71,-227.2
2024/7/1,6:26:00,232.6,23.72,-227.3
2024/7/1,6:26:10,232.7,23.73,-227.4
2024/7/1,6:26:20,232.8,23.74,-227.5
2024/7/1,6:26:30,232.9,23.75,-227.6
2024/7/1,6:26:40,233,23.76,-227.7
2024/7/1,6:26:50,233.1,23.77,-227.8
2024/7/1,6:27:00,233.2,23.78,-227.9
2024/7/1,6:27:10,233.3,23.79,-228
2024/7/1,6:27:20,233.4,23.8,-228.1
2024/7/1,6:27:30,233.5,23.81,-228.2
2024/7/1,6:27:40,233.6,23.82,-228.3
2024/7/1,6:27:50,233.7,23.83,-228.4
2024/7/1,6:28:00,233.8,23.84,-228.5
2024/7/1,6:28:10,233.9,23.85,-228.6
2024/7/1,6:28:20,234,23.86,-228.7
2024/7/1,6:28:30,234.1,23.87,-228.8
2024/7/1,6:28:40,234.2,23.88,-228.9
2024/7/1,6:28:50,234.3,23.89,-229
2024/7/1,6:29:00,234.4,23.9,-229.1
2024/7/1,6:29:10,234.5,23.91,-229.2
2024/7/1,6:29:20,234.6,23.92,-229.3
2024/7/1,6:29:30,234.7,23.93,-229.4
2024/7/1,6:29:40,234.8,23.94,-229.5
2024/7/1,6:29:50,234.9,23.95,-229.6
2024/7/1,6:30:00,235,23.96,-229.7
2024/7/1,6:30:10,235.1,23.97,-229.8
2024/7/1,6:30:20,235.2,23.98,-229.9
2024/7/1,6:30:30,235.3,23.99,-230
2024/7/1,6:30:40,235.4,24,-230.1
2024/7/1,6:30:50,235.5,24.01,-230.2
2024/7/1,6:31:00,235.6,24.02,-230.3
2024/7/1,6:31:10,235.7,24.03,-230.4
2024/7/1,6:31:20,235.8,24.04,-230.5
2024/7/1,6:31:30,235.9,24.05,-230.6
2024/7/1,6:31:40,236,24.06,-230.7
2024/7/1,6:31:50,236.1,24.07,-230.8
2024/7/1,6:32:00,236.2,24.08,-230.9
2024/7/1,6:32:10,236.3,24.09,-231
2024/7/1,6:32:20,236.4,24.1,-231.1
2024/7/1,6:32:30,236.5,24.11,-231.2
2024/7/1,6:32:40,236.6,24.12,-231.3
2024/7/1,6:32:50,236.7,24.13,-231.4
2024/7/1,6:33:00,236.8,24.14,-231.5
2024/7/1,6:33:10,236.9,24.15,-231.6
2024/7/1,6:33:20,237,24.16,-231.7
2024/7/1,6:33:30,237.1,24.17,-231.8
2024/7/1,6:33:40,237.2,24.18,-231.9
2024/7/1,6:33:50,237.3,24.19,-232
2024/7/1,6:34:00,237.4,24.2,-232.1
2024/7/1,6:34:10,237.5,24.21,-232.2
2024/7/1,6:34:20,237.6,24.22,-232.3
2024/7/1,6:34:30,237.7,24.23,-232.4
2024/7/1,6:34:40,237.8,24.24,-232.5
2024/7/1,6:34:50,237.9,24.25,-232.6
2024/7/1,6:35:00,238,24.26,-232.7
2024/7/1,6:35:10,238.1,24.27,-232.8
2024/7/1,6:35:20,238.2,24.28,-232.9
2024/7/1,6:35:30,238.3,24.29,-233
2024/7/1,6:35:40,238.4,24.3,-233.1
2024/7/1,6:35:50,238.5,24.31,-233.2
2024/7/1,6:36:00,238.6,24.32,-233.3
2024/7/1,6:36:10,238.7,24.33,-233.4
2024/7/1,6:36:20,238.8,24.34,-233.5
2024/7/1,6:36:30,238.9,24.35,-233.6
2024/7/1,6:36:40,239,24.36,-233.7
2024/7/1,6:36:50,239.1,24.37,-233.8
2024/7/1,6:37:00,239.2,24.38,-233.9
2024/7/1,6:37:10,239.3,24.39,-234
2024/7/1,6:37:20,239.4,24.4,-234.1
2024/7/1,6:37:30,239.5,24.41,-234.2
2024/7/1,6:37:40,239.6,24.42,-234.3
2024/7/1,6:37:50,239.7,24.43,-234.4
2024/7/1,6:38:00,239.8,24.44,-234.5
2024/7/1,6:38:10,239.9,24.45,-234.6
2024/7/1,6:38:20,240,24.46,-234.7
2024/7/1,6:38:30,240.1,24.47,-234.8
2024/7/1,6:38:40,240.2,24.48,-234.9
2024/7/1,6:38:50,240.3,24.49,-235
2024/7/1,6:39:00,240.4,24.5,-235.1
2024/7/1,6:39:10,240.5,24.51,-235.2
2024/7/1,6:39:20,240.6,24.52,-235.3
2024/7/1,6:39:30,240.7,24.53,-235.4
2024/7/1,6:39:40,240.8,24.54,-235.5
2024/7/1,6:39:50,240.9,24.55,-235.6
2024/7/1,6:40:00,241,24.56,-235.7
2024/7/1,6:40:10,241.1,24.57,-235.8
2024/7/1,6:40:20,241.2,24.58,-235.9
2024/7/1,6:40:30,241.3,24.59,-236
2024/7/1,6:40:40,241.4,24.6,-236.1
2024/7/1,6:40:50,241.5,24.61,-236.2
2024/7/1,6:41:00,241.6,24.62,-236.3
2024/7/1,6:41:10,241.7,24.63,-236.4
2024/7/1,6:41:20,241.8,24.64,-236.5
2024/7/1,6:41:30,241.9,24.65,-236.6
2024/7/1,6:41:40,242,24.66,-236.7
2024/7/1,6:41:50,242.1,24.67,-236.8
2024/7/1,6:42:00,242.2,24.68,-236.9
2024/7/1,6:42:10,242.3,24.69,-237
2024/7/1,6:42:20,242.4,24.7,-237.1
2024/7/1,6:42:30,242.5,24.71,-237.2
2024/7/1,6:42:40,242.6,24.72,-237.3
2024/7/1,6:42:50,242.7,24.73,-237.4
2024/7/1,6:43:00,242.8,24.74,-237.5
2024/7/1,6:43:10,242.9,24.75,-237.6
2024/7/1,6:43:20,243,24.76,-237.7
2024/7/1,6:43:30,243.1,24.77,-237.8
2024/7/1,6:43:40,243.2,24.78,-237.9
2024/7/1,6:43:50,243.3,24.79,-238
2024/7/1,6:44:00,243.4,24.8,-238.1
2024/7/1,6:44:10,243.5,24.81,-238.2
2024/7/1,6:44:20,243.6,24.82,-238.3
2024/7/1,6:44:30,243.7,24.83,-238.4
2024/7/1,6:44:40,243.8,24.84,-238.5
2024/7/1,6:44:50,243.9,24.85,-238.6
2024/7/1,6:45:00,244,24.86,-238.7
2024/7/1,6:45:10,244.1,24.87,-238.8
2024/7/1,6:45:20,244.2,24.88,-238.9
2024/7/1,6:45:30,244.3,24.89,-239
2024/7/1,6:45:40,244.4,24.9,-239.1
2024/7/1,6:45:50,244.5,24.91,-239.2
2024/7/1,6:46:00,244.6,24.92,-239.3
2024/7/1,6:46:10,244.7,24.93,-239.4
2024/7/1,6:46:20,244.8,24.94,-239.5
2024/7/1,6:46:30,244.9,24.95,-239.6
2024/7/1,6:46:40,245,24.96,-239.7
2024/7/1,6:46:50,245.1,24.97,-239.8
2024/7/1,6:47:00,245.2,24.98,-239.9
2024/7/1,6:47:10,245.3,24.99,-240
2024/7/1,6:47:20,245.4,25,-240.1
2024/7/1,6:47:30,245.5,25.01,-240.2
2024/7/1,6:47:40,245.6,25.02,-240.3
2024/7/1,6:47:50,245.7,25.03,-240.4
2024/7/1,6:48:00,245.8,25.04,-240.5
2024/7/1,6:48:10,245.9,25.05,-240.6
2024/7/1,6:48:20,246,25.06,-240.7
2024/7/1,6:48:30,246.1,25.07,-240.8
2024/7/1,6:48:40,246.2,25.08,-240.9
2024/7/1,6:48:50,246.3,25.09,-241
2024/7/1,6:49:00,246.4,25.1,-241.1
2024/7/1,6:49:10,246.5,25.11,-241.2
2024/7/1,6:49:20,246.6,25.12,-241.3
2024/7/1,6:49:30,246.7,25.13,-241.4
2024/7/1,6:49:40,246.8,25.14,-241.5
2024/7/1,6:49:50,246.9,25.15,-241.6
2024/7/1,6:50:00,247,25.16,-241.7
2024/7/1,6:50:10,247.1,25.17,-241.8
2024/7/1,6:50:20,247.2,25.18,-241.9
2024/7/1,6:50:30,247.3,25.19,-242
2024/7/1,6:50:40,247.4,25.2,-242.1
2024/7/1,6:50:50,247.5,25.21,-242.2
2024/7/1,6:51:00,247.6,25.22,-242.3
2024/7/1,6:51:10,247.7,25.23,-242.4
2024/7/1,6:51:20,247.8,25.24,-242.5
2024/7/1,6:51:30,247.9,25.25,-242.6
2024/7/1,6:51:40,248,25.26,-242.7
2024/7/1,6:51:50,248.1,25.27,-242.8
2024/7/1,6:52:00,248.2,25.28,-242.9
2024/7/1,6:52:10,248.3,25.29,-243
2024/7/1,6:52:20,248.4,25.3,-243.1
2024/7/1,6:52:30,248.5,25.31,-243.2
2024/7/1,6:52:40,248.6,25.32,-243.3
2024/7/1,6:52:50,248.7,25.33,-243.4
2024/7/1,6:53:00,248.8,25.34,-243.5
2024/7/1,6:53:10,248.9,25.35,-243.6
2024/7/1,6:53:20,249,25.36,-243.7
2024/7/1,6:53:30,249.1,25.37,-243.8
2024/7/1,6:53:40,249.2,25.38,-243.9
2024/7/1,6:53:50,249.3,25.39,-244
2024/7/1,6:54:00,249.4,25.4,-244.1
2024/7/1,6:54:10,249.5,25.41,-244.2
2024/7/1,6:54:20,249.6,25.42,-244.3
2024/7/1,6:54:30,249.7,25.43,-244.4
2024/7/1,6:54:40,249.8,25.44,-244.5
2024/7/1,6:54:50,249.9,25.45,-244.6
2024/7/1,6:55:00,250,25.46,-244.7
2024/7/1,6:55:10,250.1,25.47,-244.8
2024/7/1,6:55:20,250.2,25.48,-244.9
2024/7/1,6:55:30,250.3,25.49,-245
2024/7/1,6:55:40,250.4,25.5,-245.1
2024/7/1,6:55:50,250.5,25.51,-245.2
2024/7/1,6:56:00,250.6,25.52,-245.3
2024/7/1,6:56:10,250.7,25.53,-245.4
2024/7/1,6:56:20,250.8,25.54,-245.5
2024/7/1,6:56:30,250.9,25.55,-245.6
2024/7/1,6:56:40,251,25.56,-245.7
2024/7/1,6:56:50,251.1,25.57,-245.8
2024/7/1,6:57:00,251.2,25.58,-245.9
2024/7/1,6:57:10,251.3,25.59,-246
2024/7/1,6:57:20,251.4,25.6,-246.1
2024/7/1,6:57:30,251.5,25.61,-246.2
2024/7/1,6:57:40,251.6,25.62,-246.3
2024/7/1,6:57:50,251.7,25.63,-246.4
2024/7/1,6:58:00,251.8,25.64,-246.5
2024/7/1,6:58:10,251.9,25.65,-246.6
2024/7/1,6:58:20,252,25.66,-246.7
2024/7/1,6:58:30,252.1,25.67,-246.8
2024/7/1,6:58:40,252.2,25.68,-246.9
2024/7/1,6:58:50,252.3,25.69,-247
2024/7/1,6:59:00,252.4,25.7,-247.1
2024/7/1,6:59:10,252.5,25.71,-247.2
2024/7/1,6:59:20,252.6,25.72,-247.3
2024/7/1,6:59:30,252.7,25.73,-247.4
2024/7/1,6:59:40,252.8,25.74,-247.5
2024/7/1,6:59:50,252.9,25.75,-247.6
2024/7/1,7:00:00,253,25.76,-247.7
2024/7/1,7:00:10,253.1,25.77,-247.8
2024/7/1,7:00:20,253.2,25.78,-247.9
2024/7/1,7:00:30,253.3,25.79,-248
2024/7/1,7:00:40,253.4,25.8,-248.1
2024/7/1,7:00:50,253.5,25.81,-248.2
2024/7/1,7:01:00,253.6,25.82,-248.3
2024/7/1,7:01:10,253.7,25.83,-248.4
2024/7/1,7:01:20,253.8,25.84,-248.5
2024/7/1,7:01:30,253.9,25.85,-248.6
2024/7/1,7:01:40,254,25.86,-248.7
2024/7/1,7:01:50,254.1,25.87,-248.8
2024/7/1,7:02:00,254.2,25.88,-248.9
2024/7/1,7:02:10,254.3,25.89,-249
2024/7/1,7:02:20,254.4,25.9,-249.1
2024/7/1,7:02:30,254.5,25.91,-249.2
2024/7/1,7:02:40,254.6,25.92,-249.3
2024/7/1,7:02:50,254.7,25.93,-249.4
2024/7/1,7:03:00,254.8,25.94,-249.5
2024/7/1,7:03:10,254.9,25.95,-249.6
2024/7/1,7:03:20,255,25.96,-249.7
2024/7/1,7:03:30,255.1,25.97,-249.8
2024/7/1,7:03:40,255.2,25.98,-249.9
2024/7/1,7:03:50,255.3,25.99,-250
2024/7/1,7:04:00,255.4,26,-250.1
2024/7/1,7:04:10,255.5,26.01,-250.2
2024/7/1,7:04:20,255.6,26.02,-250.3
2024/7/1,7:04:30,255.7,26.03,-250.4
2024/7/1,7:04:40,255.8,26.04,-250.5
2024/7/1,7:04:50,255.9,26.05,-250.6
2024/7/1,7:05:00,256,26.06,-250.7
2024/7/1,7:05:10,256.1,26.07,-250.8
2024/7/1,7:05:20,256.2,26.08,-250.9
2024/7/1,7:05:30,256.3,26.09,-251
2024/7/1,7:05:40,256.4,26.1,-251.1
2024/7/1,7:05:50,256.5,26.11,-251.2
2024/7/1,7:06:00,256.6,26.12,-251.3
2024/7/1,7:06:10,256.7,26.13,-251.4
2024/7/1,7:06:20,256.8,26.14,-251.5
2024/7/1,7:06:30,256.9,26.15,-251.6
2024/7/1,7:06:40,257,26.16,-251.7
2024/7/1,7:06:50,257.1,26.17,-251.8
2024/7/1,7:07:00,257.2,26.18,-251.9
2024/7/1,7:07:10,257.3,26.19,-252
2024/7/1,7:07:20,257.4,26.2,-252.1
2024/7/1,7:07:30,257.5,26.21,-252.2
2024/7/1,7:07:40,257.6,26.22,-252.3
2024/7/1,7:07:50,257.7,26.23,-252.4
2024/7/1,7:08:00,257.8,26.24,-252.5
2024/7/1,7:08:10,257.9,26.25,-252.6
2024/7/1,7:08:20,258,26.26,-252.7
2024/7/1,7:08:30,258.1,26.27,-252.8
2024/7/1,7:08:40,258.2,26.28,-252.9
2024/7/1,7:08:50,258.3,26.29,-253
2024/7/1,7:09:00,258.4,26.3,-253.1
2024/7/1,7:09:10,258.5,26.31,-253.2
2024/7/1,7:09:20,258.6,26.32,-253.3
2024/7/1,7:09:30,258.7,26.33,-253.4
2024/7/1,7:09:40,258.8,26.34,-253.5
2024/7/1,7:09:50,258.9,26.35,-253.6
2024/7/1,7:10:00,259,26.36,-253.7
2024/7/1,7:10:10,259.1,26.37,-253.8
2024/7/1,7:10:20,259.2,26.38,-253.9
2024/7/1,7:10:30,259.3,26.39,-254
2024/7/1,7:10:40,259.4,26.4,-254.1
2024/7/1,7:10:50,259.5,26.41,-254.2
2024/7/1,7:11:00,259.6,26.42,-254.3
2024/7/1,7:11:10,259.7,26.43,-254.4
2024/7/1,7:11:20,259.8,26.44,-254.5
2024/7/1,7:11:30,259.9,26.45,-254.6
2024/7/1,7:11:40,260,26.46,-254.7
2024/7/1,7:11:50,260.1,26.47,-254.8
2024/7/1,7:12:00,260.2,26.48,-254.9
2024/7/1,7:12:10,260.3,26.49,-255
2024/7/1,7:12:20,260.4,26.5,-255.1
2024/7/1,7:12:30,260.5,26.51,-255.2
2024/7/1,7:12:40,260.6,26.52,-255.3
2024/7/1,7:12:50,260.7,26.53,-255.4
2024/7/1,7:13:00,260.8,26.54,-255.5
2024/7/1,7:13:10,260.9,26.55,-255.6
2024/7/1,7:13:20,261,26.56,-255.7
2024/7/1,7:13:30,261.1,26.57,-255.8
2024/7/1,7:13:40,261.2,26.58,-255.9
2024/7/1,7:13:50,261.3,26.59,-256
2024/7/1,7:14:00,261.4,26.6,-256.1
2024/7/1,7:14:10,261.5,26.61,-256.2
2024/7/1,7:14:20,261.6,26.62,-256.3
2024/7/1,7:14:30,261.7,26.63,-256.4
2024/7/1,7:14:40,261.8,26.64,-256.5
2024/7/1,7:14:50,261.9,26.65,-256.6
2024/7/1,7:15:00,262,26.66,-256.7
2024/7/1,7:15:10,262.1,26.67,-256.8
2024/7/1,7:15:20,262.2,26.68,-256.9
2024/7/1,7:15:30,262.3,26.69,-257
2024/7/1,7:15:40,262.4,26.7,-257.1
2024/7/1,7:15:50,262.5,26.71,-257.2
2024/7/1,7:16:00,262.6,26.72,-257.3
2024/7/1,7:16:10,262.7,26.73,-257.4
2024/7/1,7:16:20,262.8,26.74,-257.5
2024/7/1,7:16:30,262.9,26.75,-257.6
2024/7/1,7:16:40,263,26.76,-257.7
2024/7/1,7:16:50,263.1,26.77,-257.8
2024/7/1,7:17:00,263.2,26.78,-257.9
2024/7/1,7:17:10,263.3,26.79,-258
2024/7/1,7:17:20,263.4,26.8,-258.1
2024/7/1,7:17:30,263.5,26.81,-258.2
2024/7/1,7:17:40,263.6,26.82,-258.3
2024/7/1,7:17:50,263.7,26.83,-258.4
2024/7/1,7:18:00,263.8,26.84,-258.5
2024/7/1,7:18:10,263.9,26.85,-258.6
2024/7/1,7:18:20,264,26.86,-258.7
2024/7/1,7:18:30,264.1,26.87,-258.8
2024/7/1,7:18:40,264.2,26.88,-258.9
2024/7/1,7:18:50,264.3,26.89,-259
2024/7/1,7:19:00,264.4,26.9,-259.1
2024/7/1,7:19:10,264.5,26.91,-259.2
2024/7/1,7:19:20,264.6,26.92,-259.3
2024/7/1,7:19:30,264.7,26.93,-259.4
2024/7/1,7:19:40,264.8,26.94,-259.5
2024/7/1,7:19:50,264.9,26.95,-259.6
2024/7/1,7:20:00,265,26.96,-259.7
2024/7/1,7:20:10,265.1,26.97,-259.8
2024/7/1,7:20:20,265.2,26.98,-259.9
2024/7/1,7:20:30,265.3,26.99,-260
2024/7/1,7:20:40,265.4,27,-260.1
2024/7/1,7:20:50,265.5,27.01,-260.2
2024/7/1,7:21:00,265.6,27.02,-260.3
2024/7/1,7:21:10,265.7,27.03,-260.4
2024/7/1,7:21:20,265.8,27.04,-260.5
2024/7/1,7:21:30,265.9,27.05,-260.6
2024/7/1,7:21:40,266,27.06,-260.7
2024/7/1,7:21:50,266.1,27.07,-260.8
2024/7/1,7:22:00,266.2,27.08,-260.9
2024/7/1,7:22:10,266.3,27.09,-261
2024/7/1,7:22:20,266.4,27.1,-261.1
2024/7/1,7:22:30,266.5,27.11,-261.2
2024/7/1,7:22:40,266.6,27.12,-261.3
2024/7/1,7:22:50,266.7,27.13,-261.4
2024/7/1,7:23:00,266.8,27.14,-261.5
2024/7/1,7:23:10,266.9,27.15,-261.6
2024/7/1,7:23:20,267,27.16,-261.7
2024/7/1,7:23:30,267.1,27.17,-261.8
2024/7/1,7:23:40,267.2,27.18,-261.9
2024/7/1,7:23:50,267.3,27.19,-262
2024/7/1,7:24:00,267.4,27.2,-262.1
2024/7/1,7:24:10,267.5,27.21,-262.2
2024/7/1,7:24:20,267.6,27.22,-262.3
2024/7/1,7:24:30,267.7,27.23,-262.4
2024/7/1,7:24:40,267.8,27.24,-262.5
2024/7/1,7:24:50,267.9,27.25,-262.6
2024/7/1,7:25:00,268,27.26,-262.7
2024/7/1,7:25:10,268.1,27.27,-262.8
2024/7/1,7:25:20,268.2,27.28,-262.9
2024/7/1,7:25:30,268.3,27.29,-263
2024/7/1,7:25:40,268.4,27.3,-263.1
2024/7/1,7:25:50,268.5,27.31,-263.2
2024/7/1,7:26:00,268.6,27.32,-263.3
2024/7/1,7:26:10,268.7,27.33,-263.4
2024/7/1,7:26:20,268.8,27.34,-263.5
2024/7/1,7:26:30,268.9,27.35,-263.6
2024/7/1,7:26:40,269,27.36,-263.7
2024/7/1,7:26:50,269.1,27.37,-263.8
2024/7/1,7:27:00,269.2,27.38,-263.9
2024/7/1,7:27:10,269.3,27.39,-264
2024/7/1,7:27:20,269.4,27.4,-264.1
2024/7/1,7:27:30,269.5,27.41,-264.2
2024/7/1,7:27:40,269.6,27.42,-264.3
2024/7/1,7:27:50,269.7,27.43,-264.4
2024/7/1,7:28:00,269.8,27.44,-264.5
2024/7/1,7:28:10,269.9,27.45,-264.6
2024/7/1,7:28:20,270,27.46,-264.7
2024/7/1,7:28:30,270.1,27.47,-264.8
2024/7/1,7:28:40,270.2,27.48,-264.9
2024/7/1,7:28:50,270.3,27.49,-265
2024/7/1,7:29:00,270.4,27.5,-265.1
2024/7/1,7:29:10,270.5,27.51,-265.2
2024/7/1,7:29:20,270.6,27.52,-265.3
2024/7/1,7:29:30,270.7,27.53,-265.4
2024/7/1,7:29:40,270.8,27.54,-265.5
2024/7/1,7:29:50,270.9,27.55,-265.6
2024/7/1,7:30:00,271,27.56,-265.7
2024/7/1,7:30:10,271.1,27.57,-265.8
2024/7/1,7:30:20,271.2,27.58,-265.9
2024/7/1,7:30:30,271.3,27.59,-266
2024/7/1,7:30:40,271.4,27.6,-266.1
2024/7/1,7:30:50,271.5,27.61,-266.2
2024/7/1,7:31:00,271.6,27.62,-266.3
2024/7/1,7:31:10,271.7,27.63,-266.4
2024/7/1,7:31:20,271.8,27.64,-266.5
2024/7/1,7:31:30,271.9,27.65,-266.6
2024/7/1,7:31:40,272,27.66,-266.7
2024/7/1,7:31:50,272.1,27.67,-266.8
2024/7/1,7:32:00,272.2,27.68,-266.9
2024/7/1,7:32:10,272.3,27.69,-267
2024/7/1,7:32:20,272.4,27.7,-267.1
2024/7/1,7:32:30,272.5,27.71,-267.2
2024/7/1,7:32:40,272.6,27.72,-267.3
2024/7/1,7:32:50,272.7,27.73,-267.4
2024/7/1,7:33:00,272.8,27.74,-267.5
2024/7/1,7:33:10,272.9,27.75,-267.6
2024/7/1,7:33:20,273,27.76,-267.7
2024/7/1,7:33:30,273.1,27.77,-267.8
2024/7/1,7:33:40,273.2,27.78,-267.9
2024/7/1,7:33:50,273.3,27.79,-268
2024/7/1,7:34:00,273.4,27.8,-268.1
2024/7/1,7:34:10,273.5,27.81,-268.2
2024/7/1,7:34:20,273.6,27.82,-268.3
2024/7/1,7:34:30,273.7,27.83,-268.4
2024/7/1,7:34:40,273.8,27.84,-268.5
2024/7/1,7:34:50,273.9,27.85,-268.6
2024/7/1,7:35:00,274,27.86,-268.7
